trial_num,prob_same,response_num,time_taken,response,correct,switch,target
3.0,0.6,12.0,615.0,1.0,1.0,0.0,1.0
3.0,0.6,13.0,636.0,1.0,1.0,0.0,1.0
3.0,0.6,14.0,853.0,0.0,1.0,1.0,0.0
3.0,0.6,15.0,952.0,0.0,1.0,0.0,0.0
3.0,0.6,16.0,1101.0,0.0,1.0,0.0,0.0
3.0,0.6,17.0,912.0,0.0,1.0,0.0,0.0
3.0,0.6,18.0,691.0,0.0,0.0,1.0,1.0
3.0,0.6,19.0,1632.0,0.0,1.0,1.0,0.0
3.0,0.6,20.0,795.0,0.0,0.0,1.0,1.0
3.0,0.6,21.0,747.0,1.0,1.0,0.0,1.0
3.0,0.6,22.0,665.0,1.0,1.0,0.0,1.0
3.0,0.6,23.0,584.0,1.0,1.0,0.0,1.0
3.0,0.6,24.0,517.0,1.0,1.0,0.0,1.0
3.0,0.6,25.0,567.0,1.0,1.0,0.0,1.0
3.0,0.6,26.0,493.0,1.0,1.0,0.0,1.0
3.0,0.6,27.0,508.0,1.0,1.0,0.0,1.0
3.0,0.6,28.0,516.0,1.0,0.0,1.0,0.0
3.0,0.6,29.0,674.0,0.0,0.0,1.0,1.0
3.0,0.6,30.0,2800.0,0.0,1.0,1.0,0.0
3.0,0.6,31.0,1252.0,0.0,1.0,0.0,0.0
3.0,0.6,32.0,990.0,0.0,1.0,0.0,0.0
3.0,0.6,33.0,1210.0,1.0,1.0,1.0,1.0
3.0,0.6,34.0,723.0,1.0,1.0,0.0,1.0
3.0,0.6,35.0,547.0,1.0,1.0,0.0,1.0
3.0,0.6,36.0,545.0,1.0,1.0,0.0,1.0
3.0,0.6,37.0,525.0,1.0,1.0,0.0,1.0
3.0,0.6,38.0,886.0,1.0,1.0,0.0,1.0
3.0,0.6,39.0,606.0,1.0,1.0,0.0,1.0
3.0,0.6,40.0,616.0,1.0,1.0,0.0,1.0
3.0,0.6,41.0,1166.0,0.0,1.0,1.0,0.0
3.0,0.6,42.0,1191.0,1.0,0.0,0.0,0.0
3.0,0.6,43.0,934.0,0.0,0.0,1.0,1.0
3.0,0.6,44.0,3805.0,1.0,0.0,1.0,0.0
3.0,0.6,45.0,860.0,1.0,1.0,1.0,1.0
3.0,0.6,46.0,907.0,0.0,1.0,1.0,0.0
3.0,0.6,47.0,1159.0,1.0,1.0,1.0,1.0
3.0,0.6,48.0,694.0,1.0,1.0,0.0,1.0
3.0,0.6,49.0,544.0,1.0,1.0,0.0,1.0
3.0,0.6,50.0,536.0,1.0,1.0,0.0,1.0
3.0,0.6,51.0,545.0,1.0,1.0,0.0,1.0
3.0,0.6,52.0,817.0,0.0,1.0,1.0,0.0
3.0,0.6,53.0,1054.0,1.0,0.0,0.0,0.0
3.0,0.6,54.0,996.0,0.0,1.0,0.0,0.0
3.0,0.6,55.0,614.0,0.0,0.0,1.0,1.0
3.0,0.6,56.0,736.0,1.0,1.0,0.0,1.0
3.0,0.6,57.0,2546.0,1.0,1.0,0.0,1.0
3.0,0.6,58.0,815.0,0.0,1.0,1.0,0.0
3.0,0.6,59.0,1667.0,0.0,1.0,0.0,0.0
3.0,0.6,60.0,965.0,1.0,1.0,1.0,1.0
3.0,0.6,61.0,1260.0,0.0,1.0,1.0,0.0
4.0,0.8,2.0,2164.0,1.0,1.0,1.0,1.0
4.0,0.8,3.0,820.0,0.0,1.0,1.0,0.0
4.0,0.8,4.0,934.0,0.0,1.0,0.0,0.0
4.0,0.8,5.0,698.0,0.0,1.0,0.0,0.0
4.0,0.8,6.0,657.0,0.0,1.0,0.0,0.0
4.0,0.8,7.0,650.0,0.0,1.0,0.0,0.0
4.0,0.8,8.0,788.0,0.0,1.0,0.0,0.0
4.0,0.8,9.0,986.0,1.0,1.0,1.0,1.0
4.0,0.8,10.0,951.0,0.0,1.0,1.0,0.0
4.0,0.8,11.0,1251.0,0.0,1.0,0.0,0.0
4.0,0.8,12.0,1007.0,1.0,1.0,1.0,1.0
4.0,0.8,13.0,2789.0,0.0,1.0,1.0,0.0
4.0,0.8,14.0,787.0,0.0,1.0,0.0,0.0
4.0,0.8,15.0,666.0,0.0,1.0,0.0,0.0
4.0,0.8,16.0,755.0,0.0,1.0,0.0,0.0
4.0,0.8,17.0,669.0,0.0,0.0,1.0,1.0
4.0,0.8,18.0,630.0,1.0,1.0,0.0,1.0
4.0,0.8,19.0,677.0,1.0,1.0,0.0,1.0
4.0,0.8,20.0,787.0,0.0,1.0,1.0,0.0
4.0,0.8,21.0,931.0,0.0,1.0,0.0,0.0
4.0,0.8,22.0,1211.0,0.0,1.0,0.0,0.0
4.0,0.8,23.0,795.0,0.0,1.0,0.0,0.0
4.0,0.8,24.0,784.0,0.0,1.0,0.0,0.0
4.0,0.8,25.0,1011.0,1.0,1.0,1.0,1.0
4.0,0.8,26.0,851.0,1.0,1.0,0.0,1.0
4.0,0.8,27.0,796.0,1.0,1.0,0.0,1.0
4.0,0.8,28.0,704.0,1.0,1.0,0.0,1.0
4.0,0.8,29.0,754.0,1.0,1.0,0.0,1.0
4.0,0.8,30.0,612.0,1.0,1.0,0.0,1.0
4.0,0.8,31.0,564.0,1.0,1.0,0.0,1.0
4.0,0.8,32.0,618.0,1.0,1.0,0.0,1.0
4.0,0.8,33.0,601.0,1.0,1.0,0.0,1.0
4.0,0.8,34.0,633.0,1.0,1.0,0.0,1.0
4.0,0.8,35.0,608.0,1.0,1.0,0.0,1.0
4.0,0.8,36.0,574.0,1.0,1.0,0.0,1.0
4.0,0.8,37.0,610.0,1.0,1.0,0.0,1.0
4.0,0.8,38.0,614.0,1.0,1.0,0.0,1.0
4.0,0.8,39.0,597.0,1.0,1.0,0.0,1.0
4.0,0.8,40.0,599.0,1.0,1.0,0.0,1.0
4.0,0.8,41.0,566.0,1.0,1.0,0.0,1.0
4.0,0.8,42.0,570.0,1.0,1.0,0.0,1.0
4.0,0.8,43.0,552.0,1.0,1.0,0.0,1.0
4.0,0.8,44.0,543.0,1.0,1.0,0.0,1.0
4.0,0.8,45.0,522.0,1.0,1.0,0.0,1.0
4.0,0.8,46.0,523.0,1.0,1.0,0.0,1.0
4.0,0.8,47.0,571.0,1.0,1.0,0.0,1.0
4.0,0.8,48.0,529.0,1.0,1.0,0.0,1.0
4.0,0.8,49.0,488.0,1.0,1.0,0.0,1.0
4.0,0.8,50.0,515.0,1.0,1.0,0.0,1.0
4.0,0.8,51.0,470.0,1.0,1.0,0.0,1.0
4.0,0.8,52.0,536.0,1.0,1.0,0.0,1.0
4.0,0.8,53.0,470.0,1.0,1.0,0.0,1.0
4.0,0.8,54.0,514.0,1.0,1.0,0.0,1.0
4.0,0.8,55.0,528.0,1.0,1.0,0.0,1.0
4.0,0.8,56.0,487.0,1.0,1.0,0.0,1.0
4.0,0.8,57.0,513.0,1.0,1.0,0.0,1.0
4.0,0.8,58.0,485.0,1.0,1.0,0.0,1.0
4.0,0.8,59.0,485.0,1.0,1.0,0.0,1.0
4.0,0.8,60.0,553.0,1.0,1.0,0.0,1.0
4.0,0.8,61.0,458.0,1.0,0.0,1.0,0.0
4.0,0.8,62.0,570.0,0.0,0.0,1.0,1.0
4.0,0.8,63.0,870.0,1.0,1.0,0.0,1.0
4.0,0.8,64.0,1233.0,0.0,1.0,1.0,0.0
4.0,0.8,65.0,1527.0,0.0,1.0,0.0,0.0
4.0,0.8,66.0,833.0,0.0,1.0,0.0,0.0
4.0,0.8,67.0,895.0,1.0,1.0,1.0,1.0
4.0,0.8,68.0,614.0,1.0,1.0,0.0,1.0
4.0,0.8,69.0,529.0,1.0,1.0,0.0,1.0
4.0,0.8,70.0,509.0,1.0,1.0,0.0,1.0
4.0,0.8,71.0,530.0,1.0,1.0,0.0,1.0
4.0,0.8,72.0,494.0,1.0,1.0,0.0,1.0
4.0,0.8,73.0,460.0,1.0,1.0,0.0,1.0
4.0,0.8,74.0,742.0,0.0,1.0,1.0,0.0
4.0,0.8,75.0,793.0,0.0,0.0,1.0,1.0
4.0,0.8,76.0,1023.0,0.0,1.0,1.0,0.0
4.0,0.8,77.0,871.0,0.0,1.0,0.0,0.0
4.0,0.8,78.0,931.0,0.0,1.0,0.0,0.0
4.0,0.8,79.0,917.0,0.0,1.0,0.0,0.0
5.0,0.9,2.0,726.0,1.0,1.0,0.0,1.0
5.0,0.9,3.0,764.0,0.0,1.0,1.0,0.0
