"","trial_number","prob_same","response_number","time_taken","response_was_S","response_was_correct","target_response_switched","target_response_was_S","actual_response_switched","previous_actual_response_was_switch","previous_target_response_was_switch","previous_response_was_error","number_of_same_preceeding","number_of_different_preceeding"
"1238",17,0.8,9,709,0,1,0,0,0,0,0,0,0,2
"1239",17,0.8,10,769,0,1,0,0,0,0,0,0,0,3
"1240",17,0.8,11,758,0,1,0,0,0,0,0,0,0,4
"1241",17,0.8,12,840,0,1,0,0,0,0,0,0,0,5
"1242",17,0.8,13,707,0,1,0,0,0,0,0,0,0,6
"1243",17,0.8,14,717,0,1,0,0,0,0,0,0,0,7
"1244",17,0.8,15,776,0,1,0,0,0,0,0,0,0,8
"1245",17,0.8,16,758,0,1,0,0,0,0,0,0,0,9
"1246",17,0.8,17,698,0,1,0,0,0,0,0,0,0,10
"1247",17,0.8,18,719,0,1,0,0,0,0,0,0,0,11
"1248",17,0.8,19,711,0,1,0,0,0,0,0,0,0,12
"1249",17,0.8,20,754,1,1,1,1,1,0,0,0,0,0
"1250",17,0.8,21,776,0,1,1,0,1,1,1,0,0,0
"1251",17,0.8,22,1090,0,1,0,0,0,1,1,0,0,1
"1252",17,0.8,23,902,1,1,1,1,1,0,0,0,0,0
"1253",17,0.8,24,859,1,1,0,1,0,1,1,0,1,0
"1254",17,0.8,25,713,1,1,0,1,0,0,0,0,2,0
"1255",17,0.8,26,704,1,1,0,1,0,0,0,0,3,0
"1256",17,0.8,27,948,0,1,1,0,1,0,0,0,0,0
"1257",17,0.8,28,791,0,1,0,0,0,1,1,0,0,1
"1258",17,0.8,29,710,0,1,0,0,0,0,0,0,0,2
"1259",17,0.8,30,817,0,1,0,0,0,0,0,0,0,3
"1260",17,0.8,31,718,0,1,0,0,0,0,0,0,0,4
"1261",17,0.8,32,702,0,1,0,0,0,0,0,0,0,5
"1262",17,0.8,33,712,0,1,0,0,0,0,0,0,0,6
"1263",17,0.8,34,740,0,1,0,0,0,0,0,0,0,7
"1264",17,0.8,35,704,0,1,0,0,0,0,0,0,0,8
"1265",17,0.8,36,706,0,1,0,0,0,0,0,0,0,9
"1266",17,0.8,37,681,0,1,0,0,0,0,0,0,0,10
"1267",17,0.8,38,752,0,1,0,0,0,0,0,0,0,11
"1268",17,0.8,39,736,0,1,0,0,0,0,0,0,0,12
"1269",17,0.8,40,802,1,1,1,1,1,0,0,0,0,0
"1270",17,0.8,41,701,1,1,0,1,0,1,1,0,1,0
"1271",17,0.8,42,683,1,1,0,1,0,0,0,0,2,0
"1272",17,0.8,43,617,1,1,0,1,0,0,0,0,3,0
"1273",17,0.8,44,1076,0,1,1,0,1,0,0,0,0,0
"1274",17,0.8,45,897,0,1,0,0,0,1,1,0,0,1
"1275",17,0.8,46,755,0,1,0,0,0,0,0,0,0,2
"1276",17,0.8,47,833,0,1,0,0,0,0,0,0,0,3
"1277",17,0.8,48,835,0,1,0,0,0,0,0,0,0,4
"1278",17,0.8,49,732,1,1,1,1,1,0,0,0,0,0
"1279",17,0.8,50,702,1,1,0,1,0,1,1,0,1,0
"1280",17,0.8,51,614,1,1,0,1,0,0,0,0,2,0
"1281",17,0.8,52,602,1,1,0,1,0,0,0,0,3,0
"1282",17,0.8,53,568,1,1,0,1,0,0,0,0,4,0
"1283",17,0.8,54,546,1,1,0,1,0,0,0,0,5,0
"1284",17,0.8,55,526,1,1,0,1,0,0,0,0,6,0
"1285",17,0.8,56,532,1,1,0,1,0,0,0,0,7,0
"1286",17,0.8,57,810,0,1,1,0,1,0,0,0,0,0
"1287",17,0.8,58,748,0,1,0,0,0,1,1,0,0,1
"1288",17,0.8,59,736,0,1,0,0,0,0,0,0,0,2
"1289",17,0.8,60,834,1,1,1,1,1,0,0,0,0,0
"1290",17,0.8,61,641,1,1,0,1,0,1,1,0,1,0
"1291",17,0.8,62,854,0,1,1,0,1,0,0,0,0,0
"1292",17,0.8,63,1243,0,1,0,0,0,1,1,0,0,1
"1293",17,0.8,64,795,1,1,1,1,1,0,0,0,0,0
"1294",17,0.8,65,652,1,1,0,1,0,1,1,0,1,0
"1295",17,0.8,66,630,1,1,0,1,0,0,0,0,2,0
"1296",17,0.8,67,646,1,1,0,1,0,0,0,0,3,0
"1297",17,0.8,68,632,1,1,0,1,0,0,0,0,4,0
"1298",17,0.8,69,675,1,1,0,1,0,0,0,0,5,0
"1299",17,0.8,70,762,0,1,1,0,1,0,0,0,0,0
"1300",17,0.8,71,1063,0,1,0,0,0,1,1,0,0,1
"1301",17,0.8,72,923,0,1,0,0,0,0,0,0,0,2
"1302",17,0.8,73,780,0,1,0,0,0,0,0,0,0,3
"1303",17,0.8,74,886,0,1,0,0,0,0,0,0,0,4
"1304",17,0.8,75,854,0,1,0,0,0,0,0,0,0,5
"1305",17,0.8,76,813,0,1,0,0,0,0,0,0,0,6
"1306",17,0.8,77,747,0,1,0,0,0,0,0,0,0,7
"1307",17,0.8,78,772,0,1,0,0,0,0,0,0,0,8
"1308",18,0.7,2,591,1,1,0,1,1,0,0,0,0,0
"1309",18,0.7,3,788,0,1,1,0,1,1,0,0,0,0
"1310",18,0.7,4,719,0,1,0,0,0,1,1,0,0,1
"1311",18,0.7,5,667,0,1,0,0,0,0,0,0,0,2
"1312",18,0.7,6,674,0,1,0,0,0,0,0,0,0,3
"1313",18,0.7,7,652,0,1,0,0,0,0,0,0,0,4
"1314",18,0.7,8,666,0,1,0,0,0,0,0,0,0,5
"1315",18,0.7,9,624,0,1,0,0,0,0,0,0,0,6
"1316",18,0.7,10,653,0,1,0,0,0,0,0,0,0,7
"1317",18,0.7,11,642,0,1,0,0,0,0,0,0,0,8
"1318",18,0.7,12,700,0,1,0,0,0,0,0,0,0,9
"1319",18,0.7,13,646,0,1,0,0,0,0,0,0,0,10
"1320",18,0.7,14,623,0,1,0,0,0,0,0,0,0,11
"1321",18,0.7,15,652,0,1,0,0,0,0,0,0,0,12
"1322",18,0.7,16,658,0,1,0,0,0,0,0,0,0,13
"1323",18,0.7,17,648,0,1,0,0,0,0,0,0,0,14
"1324",18,0.7,18,695,0,1,0,0,0,0,0,0,0,15
"1325",18,0.7,19,705,0,1,0,0,0,0,0,0,0,16
"1326",18,0.7,20,687,0,1,0,0,0,0,0,0,0,17
"1327",18,0.7,21,648,0,1,0,0,0,0,0,0,0,18
"1328",18,0.7,22,686,0,1,0,0,0,0,0,0,0,19
"1329",18,0.7,23,658,0,1,0,0,0,0,0,0,0,20
"1330",18,0.7,24,662,0,1,0,0,0,0,0,0,0,21
"1331",18,0.7,25,710,0,1,0,0,0,0,0,0,0,22
"1332",18,0.7,26,657,0,1,0,0,0,0,0,0,0,23
"1333",18,0.7,27,662,0,1,0,0,0,0,0,0,0,24
"1334",18,0.7,28,683,0,1,0,0,0,0,0,0,0,25
"1335",18,0.7,29,616,0,1,0,0,0,0,0,0,0,26
"1336",18,0.7,30,971,1,1,1,1,1,0,0,0,0,0
"1337",18,0.7,31,704,1,1,0,1,0,1,1,0,1,0
"1338",18,0.7,32,592,1,1,0,1,0,0,0,0,2,0
"1339",18,0.7,33,508,1,1,0,1,0,0,0,0,3,0
"1340",18,0.7,34,494,1,1,0,1,0,0,0,0,4,0
"1341",18,0.7,35,523,1,1,0,1,0,0,0,0,5,0
"1342",18,0.7,36,903,0,1,1,0,1,0,0,0,0,0
"1343",18,0.7,37,800,1,1,1,1,1,1,1,0,0,0
"1344",18,0.7,38,780,0,1,1,0,1,1,1,0,0,0
"1345",18,0.7,39,831,0,1,0,0,0,1,1,0,0,1
"1346",18,0.7,40,789,1,1,1,1,1,0,0,0,0,0
"1347",18,0.7,41,663,1,1,0,1,0,1,1,0,1,0
"1348",18,0.7,42,704,0,1,1,0,1,0,0,0,0,0
"1349",18,0.7,43,1163,1,1,1,1,1,1,1,0,0,0
"1350",18,0.7,44,900,1,1,0,1,0,1,1,0,1,0
"1351",18,0.7,45,1017,0,1,1,0,1,0,0,0,0,0
"1352",18,0.7,46,784,0,1,0,0,0,1,1,0,0,1
"1353",18,0.7,47,716,0,1,0,0,0,0,0,0,0,2
"1354",18,0.7,48,908,1,1,1,1,1,0,0,0,0,0
"1355",18,0.7,49,1415,0,1,1,0,1,1,1,0,0,0
"1356",18,0.7,50,836,1,1,1,1,1,1,1,0,0,0
"1357",18,0.7,51,1328,0,1,1,0,1,1,1,0,0,0
"1358",18,0.7,52,744,0,1,0,0,0,1,1,0,0,1
"1359",18,0.7,53,688,0,1,0,0,0,0,0,0,0,2
"1360",18,0.7,54,766,1,1,1,1,1,0,0,0,0,0
"1361",18,0.7,55,697,1,1,0,1,0,1,1,0,1,0
"1362",18,0.7,56,634,1,1,0,1,0,0,0,0,2,0
"1363",18,0.7,57,619,1,1,0,1,0,0,0,0,3,0
"1364",18,0.7,58,584,1,1,0,1,0,0,0,0,4,0
"1365",18,0.7,59,614,1,1,0,1,0,0,0,0,5,0
"1366",18,0.7,60,566,1,1,0,1,0,0,0,0,6,0
"1367",18,0.7,61,735,0,1,1,0,1,0,0,0,0,0
"1368",18,0.7,62,753,1,1,1,1,1,1,1,0,0,0
"1369",18,0.7,63,810,0,1,1,0,1,1,1,0,0,0
"1370",18,0.7,64,911,0,1,0,0,0,1,1,0,0,1
"1371",18,0.7,65,756,1,1,1,1,1,0,0,0,0,0
"1372",18,0.7,66,612,1,1,0,1,0,1,1,0,1,0
"1373",18,0.7,67,639,1,1,0,1,0,0,0,0,2,0
"1374",18,0.7,68,793,0,1,1,0,1,0,0,0,0,0
"1375",18,0.7,69,782,1,1,1,1,1,1,1,0,0,0
"1376",18,0.7,70,639,1,1,0,1,0,1,1,0,1,0
"1377",18,0.7,71,605,1,1,0,1,0,0,0,0,2,0
"1378",18,0.7,72,615,1,1,0,1,0,0,0,0,3,0
"1379",18,0.7,73,721,0,1,1,0,1,0,0,0,0,0
"1380",18,0.7,74,783,1,1,1,1,1,1,1,0,0,0
"1381",18,0.7,75,615,1,1,0,1,0,1,1,0,1,0
"1382",18,0.7,76,614,1,1,0,1,0,0,0,0,2,0
"1383",18,0.7,77,625,1,1,0,1,0,0,0,0,3,0
"1384",18,0.7,78,630,1,1,0,1,0,0,0,0,4,0
"1385",18,0.7,79,745,0,1,1,0,1,0,0,0,0,0
"1386",18,0.7,80,739,1,1,1,1,1,1,1,0,0,0
"1387",18,0.7,81,623,1,1,0,1,0,1,1,0,1,0
"1388",18,0.7,82,581,1,1,0,1,0,0,0,0,2,0
"1389",18,0.7,83,557,1,1,0,1,0,0,0,0,3,0
"1390",19,0.7,2,574,1,1,0,1,0,0,0,0,4,0
"1391",19,0.7,3,510,1,1,0,1,0,0,0,0,5,0
"1392",19,0.7,4,804,0,1,1,0,1,0,0,0,0,0
"1393",19,0.7,5,843,0,1,0,0,0,1,1,0,0,1
"1394",19,0.7,6,810,1,1,1,1,1,0,0,0,0,0
"1395",19,0.7,7,590,1,1,0,1,0,1,1,0,1,0
"1396",19,0.7,8,548,1,1,0,1,0,0,0,0,2,0
"1397",19,0.7,9,562,1,1,0,1,0,0,0,0,3,0
"1398",19,0.7,10,800,0,1,1,0,1,0,0,0,0,0
"1399",19,0.7,11,867,0,1,0,0,0,1,1,0,0,1
"1400",19,0.7,12,755,0,1,0,0,0,0,0,0,0,2
"1401",19,0.7,13,788,1,1,1,1,1,0,0,0,0,0
"1402",19,0.7,14,764,0,1,1,0,1,1,1,0,0,0
"1403",19,0.7,15,752,1,1,1,1,1,1,1,0,0,0
"1404",19,0.7,16,609,1,1,0,1,0,1,1,0,1,0
"1405",19,0.7,17,565,1,1,0,1,0,0,0,0,2,0
"1406",19,0.7,18,576,1,1,0,1,0,0,0,0,3,0
"1407",19,0.7,19,544,1,1,0,1,0,0,0,0,4,0
"1408",19,0.7,20,780,0,1,1,0,1,0,0,0,0,0
"1409",19,0.7,21,840,0,1,0,0,0,1,1,0,0,1
"1410",19,0.7,22,715,0,1,0,0,0,0,0,0,0,2
"1411",19,0.7,23,678,0,1,0,0,0,0,0,0,0,3
"1412",19,0.7,24,749,1,1,1,1,1,0,0,0,0,0
"1413",19,0.7,25,606,1,1,0,1,0,1,1,0,1,0
"1414",19,0.7,26,596,1,1,0,1,0,0,0,0,2,0
"1415",19,0.7,27,557,1,1,0,1,0,0,0,0,3,0
"1416",19,0.7,28,542,1,1,0,1,0,0,0,0,4,0
"1417",19,0.7,29,574,1,1,0,1,0,0,0,0,5,0
"1418",19,0.7,30,547,1,1,0,1,0,0,0,0,6,0
"1419",19,0.7,31,915,0,1,1,0,1,0,0,0,0,0
"1420",19,0.7,32,814,0,1,0,0,0,1,1,0,0,1
"1421",19,0.7,33,776,0,1,0,0,0,0,0,0,0,2
"1422",19,0.7,34,697,0,1,0,0,0,0,0,0,0,3
"1423",19,0.7,35,710,1,1,1,1,1,0,0,0,0,0
"1424",19,0.7,36,842,0,1,1,0,1,1,1,0,0,0
"1425",19,0.7,37,1084,0,1,0,0,0,1,1,0,0,1
"1426",19,0.7,38,688,0,1,0,0,0,0,0,0,0,2
"1427",19,0.7,39,656,0,1,0,0,0,0,0,0,0,3
"1428",19,0.7,40,830,1,1,1,1,1,0,0,0,0,0
"1429",19,0.7,41,642,1,1,0,1,0,1,1,0,1,0
"1430",19,0.7,42,534,1,1,0,1,0,0,0,0,2,0
"1431",19,0.7,43,546,1,1,0,1,0,0,0,0,3,0
"1432",19,0.7,44,518,1,1,0,1,0,0,0,0,4,0
"1433",19,0.7,45,548,1,1,0,1,0,0,0,0,5,0
"1434",19,0.7,46,538,1,1,0,1,0,0,0,0,6,0
"1435",19,0.7,47,548,1,1,0,1,0,0,0,0,7,0
"1436",19,0.7,48,539,1,1,0,1,0,0,0,0,8,0
"1437",19,0.7,49,871,0,1,1,0,1,0,0,0,0,0
"1438",19,0.7,50,750,0,1,0,0,0,1,1,0,0,1
"1439",19,0.7,51,663,0,1,0,0,0,0,0,0,0,2
"1440",19,0.7,52,632,0,1,0,0,0,0,0,0,0,3
"1441",19,0.7,53,702,0,1,0,0,0,0,0,0,0,4
"1442",19,0.7,54,623,0,0,1,1,0,0,0,0,0,0
"1443",19,0.7,55,1510,0,1,1,0,0,0,1,1,0,0
"1444",19,0.7,56,699,0,1,0,0,0,0,1,0,0,1
"1445",19,0.7,57,709,0,1,0,0,0,0,0,0,0,2
"1446",19,0.7,58,697,1,1,1,1,1,0,0,0,0,0
"1447",19,0.7,59,613,1,1,0,1,0,1,1,0,1,0
"1448",19,0.7,60,852,0,1,1,0,1,0,0,0,0,0
"1449",19,0.7,61,946,0,1,0,0,0,1,1,0,0,1
"1450",19,0.7,62,669,0,1,0,0,0,0,0,0,0,2
"1451",19,0.7,63,661,0,1,0,0,0,0,0,0,0,3
"1452",19,0.7,64,616,0,1,0,0,0,0,0,0,0,4
"1453",19,0.7,65,657,0,1,0,0,0,0,0,0,0,5
"1454",19,0.7,66,671,0,1,0,0,0,0,0,0,0,6
"1455",19,0.7,67,802,1,1,1,1,1,0,0,0,0,0
"1456",19,0.7,68,950,0,1,1,0,1,1,1,0,0,0
"1457",19,0.7,69,842,0,1,0,0,0,1,1,0,0,1
"1458",19,0.7,70,801,0,1,0,0,0,0,0,0,0,2
"1459",19,0.7,71,855,1,1,1,1,1,0,0,0,0,0
"1460",19,0.7,72,654,1,1,0,1,0,1,1,0,1,0
"1461",19,0.7,73,576,1,1,0,1,0,0,0,0,2,0
"1462",19,0.7,74,570,1,1,0,1,0,0,0,0,3,0
"1463",19,0.7,75,552,1,1,0,1,0,0,0,0,4,0
"1464",19,0.7,76,610,1,1,0,1,0,0,0,0,5,0
"1465",19,0.7,77,606,1,1,0,1,0,0,0,0,6,0
"1466",19,0.7,78,550,1,1,0,1,0,0,0,0,7,0
"1467",19,0.7,79,544,1,1,0,1,0,0,0,0,8,0
"1468",19,0.7,80,568,1,1,0,1,0,0,0,0,9,0
"1469",19,0.7,81,535,1,1,0,1,0,0,0,0,10,0
"1470",19,0.7,82,748,0,1,1,0,1,0,0,0,0,0
"1471",19,0.7,83,733,0,1,0,0,0,1,1,0,0,1
"1472",19,0.7,84,699,0,1,0,0,0,0,0,0,0,2
"1473",20,0.8,2,1526,0,0,1,1,0,0,0,0,0,0
"1474",20,0.8,3,1066,1,1,0,1,1,0,1,1,1,0
"1475",20,0.8,4,722,1,1,0,1,0,1,0,0,2,0
"1476",20,0.8,5,566,1,1,0,1,0,0,0,0,3,0
"1477",20,0.8,6,585,1,1,0,1,0,0,0,0,4,0
"1478",20,0.8,7,554,1,1,0,1,0,0,0,0,5,0
"1479",20,0.8,8,542,1,1,0,1,0,0,0,0,6,0
"1480",20,0.8,9,554,1,1,0,1,0,0,0,0,7,0
"1481",20,0.8,10,487,1,1,0,1,0,0,0,0,8,0
"1482",20,0.8,11,711,0,1,1,0,1,0,0,0,0,0
"1483",20,0.8,12,666,0,1,0,0,0,1,1,0,0,1
"1484",20,0.8,13,614,0,1,0,0,0,0,0,0,0,2
"1485",20,0.8,14,624,0,1,0,0,0,0,0,0,0,3
"1486",20,0.8,15,609,0,1,0,0,0,0,0,0,0,4
"1487",20,0.8,16,645,0,1,0,0,0,0,0,0,0,5
"1488",20,0.8,17,634,0,1,0,0,0,0,0,0,0,6
"1489",20,0.8,18,625,0,1,0,0,0,0,0,0,0,7
"1490",20,0.8,19,577,0,1,0,0,0,0,0,0,0,8
"1491",20,0.8,20,907,1,1,1,1,1,0,0,0,0,0
"1492",20,0.8,21,732,0,1,1,0,1,1,1,0,0,0
"1493",20,0.8,22,1106,1,1,1,1,1,1,1,0,0,0
"1494",20,0.8,23,709,1,1,0,1,0,1,1,0,1,0
"1495",20,0.8,24,585,1,1,0,1,0,0,0,0,2,0
"1496",20,0.8,25,574,1,1,0,1,0,0,0,0,3,0
"1497",20,0.8,26,700,0,1,1,0,1,0,0,0,0,0
"1498",20,0.8,27,719,0,1,0,0,0,1,1,0,0,1
"1499",20,0.8,28,625,0,1,0,0,0,0,0,0,0,2
"1500",20,0.8,29,607,0,1,0,0,0,0,0,0,0,3
"1501",20,0.8,30,615,0,1,0,0,0,0,0,0,0,4
"1502",20,0.8,31,640,0,1,0,0,0,0,0,0,0,5
"1503",20,0.8,32,608,0,1,0,0,0,0,0,0,0,6
"1504",20,0.8,33,625,0,1,0,0,0,0,0,0,0,7
"1505",20,0.8,34,591,0,1,0,0,0,0,0,0,0,8
"1506",20,0.8,35,607,0,1,0,0,0,0,0,0,0,9
"1507",20,0.8,36,657,0,1,0,0,0,0,0,0,0,10
"1508",20,0.8,37,597,0,1,0,0,0,0,0,0,0,11
"1509",20,0.8,38,750,1,1,1,1,1,0,0,0,0,0
"1510",20,0.8,39,609,1,1,0,1,0,1,1,0,1,0
"1511",20,0.8,40,563,1,1,0,1,0,0,0,0,2,0
"1512",20,0.8,41,571,1,1,0,1,0,0,0,0,3,0
"1513",20,0.8,42,547,1,1,0,1,0,0,0,0,4,0
"1514",20,0.8,43,542,1,1,0,1,0,0,0,0,5,0
"1515",20,0.8,44,502,1,1,0,1,0,0,0,0,6,0
"1516",20,0.8,45,538,1,1,0,1,0,0,0,0,7,0
"1517",20,0.8,46,561,1,1,0,1,0,0,0,0,8,0
"1518",20,0.8,47,581,1,1,0,1,0,0,0,0,9,0
"1519",20,0.8,48,575,1,1,0,1,0,0,0,0,10,0
"1520",20,0.8,49,894,0,1,1,0,1,0,0,0,0,0
"1521",20,0.8,50,718,0,1,0,0,0,1,1,0,0,1
"1522",20,0.8,51,630,0,1,0,0,0,0,0,0,0,2
"1523",20,0.8,52,640,0,1,0,0,0,0,0,0,0,3
"1524",20,0.8,53,613,0,1,0,0,0,0,0,0,0,4
"1525",20,0.8,54,623,0,1,0,0,0,0,0,0,0,5
"1526",20,0.8,55,628,0,1,0,0,0,0,0,0,0,6
"1527",20,0.8,56,662,0,1,0,0,0,0,0,0,0,7
"1528",20,0.8,57,570,0,1,0,0,0,0,0,0,0,8
"1529",20,0.8,58,688,0,1,0,0,0,0,0,0,0,9
"1530",20,0.8,59,664,0,1,0,0,0,0,0,0,0,10
"1531",20,0.8,60,704,0,1,0,0,0,0,0,0,0,11
"1532",20,0.8,61,674,0,1,0,0,0,0,0,0,0,12
"1533",20,0.8,62,716,0,0,1,1,0,0,0,0,0,0
"1534",20,0.8,63,1040,1,1,0,1,1,0,1,1,1,0
"1535",20,0.8,64,958,0,1,1,0,1,1,0,0,0,0
"1536",20,0.8,65,901,1,1,1,1,1,1,1,0,0,0
"1537",20,0.8,66,742,1,1,0,1,0,1,1,0,1,0
"1538",20,0.8,67,686,1,1,0,1,0,0,0,0,2,0
"1539",20,0.8,68,698,1,1,0,1,0,0,0,0,3,0
"1540",20,0.8,69,1106,0,1,1,0,1,0,0,0,0,0
"1541",20,0.8,70,994,0,1,0,0,0,1,1,0,0,1
"1542",20,0.8,71,888,0,1,0,0,0,0,0,0,0,2
"1543",20,0.8,72,944,1,1,1,1,1,0,0,0,0,0
"1544",20,0.8,73,960,0,1,1,0,1,1,1,0,0,0
"1545",20,0.8,74,882,0,1,0,0,0,1,1,0,0,1
"1546",20,0.8,75,773,1,1,1,1,1,0,0,0,0,0
"1547",20,0.8,76,745,1,1,0,1,0,1,1,0,1,0
"1548",20,0.8,77,723,1,1,0,1,0,0,0,0,2,0
"1549",20,0.8,78,978,0,1,1,0,1,0,0,0,0,0
"1550",20,0.8,79,839,1,0,0,0,1,1,1,0,0,1
"1551",20,0.8,80,1100,0,1,0,0,1,1,0,1,0,2
"1552",20,0.8,81,844,1,1,1,1,1,1,0,0,0,0
"1553",20,0.8,82,767,1,1,0,1,0,1,1,0,1,0
"1554",21,0.8,2,775,1,1,1,1,0,0,0,0,2,0
"1555",21,0.8,3,612,1,1,0,1,0,0,1,0,3,0
"1556",21,0.8,4,524,1,1,0,1,0,0,0,0,4,0
"1557",21,0.8,5,572,1,1,0,1,0,0,0,0,5,0
"1558",21,0.8,6,542,1,1,0,1,0,0,0,0,6,0
"1559",21,0.8,7,462,1,0,1,0,0,0,0,0,0,0
"1560",21,0.8,8,679,0,0,1,1,1,0,1,1,0,0
"1561",21,0.8,9,1123,1,1,0,1,1,1,1,1,1,0
"1562",21,0.8,10,875,0,1,1,0,1,1,0,0,0,0
"1563",21,0.8,11,1293,1,1,1,1,1,1,1,0,0,0
"1564",21,0.8,12,849,1,1,0,1,0,1,1,0,1,0
"1565",21,0.8,13,663,1,1,0,1,0,0,0,0,2,0
"1566",21,0.8,14,692,1,1,0,1,0,0,0,0,3,0
"1567",21,0.8,15,603,1,1,0,1,0,0,0,0,4,0
"1568",21,0.8,16,493,1,1,0,1,0,0,0,0,5,0
"1569",21,0.8,17,531,1,1,0,1,0,0,0,0,6,0
"1570",21,0.8,18,514,1,1,0,1,0,0,0,0,7,0
"1571",21,0.8,19,726,0,1,1,0,1,0,0,0,0,0
"1572",21,0.8,20,812,0,1,0,0,0,1,1,0,0,1
"1573",21,0.8,21,710,0,1,0,0,0,0,0,0,0,2
"1574",21,0.8,22,666,0,1,0,0,0,0,0,0,0,3
"1575",21,0.8,23,667,0,1,0,0,0,0,0,0,0,4
"1576",21,0.8,24,677,0,1,0,0,0,0,0,0,0,5
"1577",21,0.8,25,689,0,1,0,0,0,0,0,0,0,6
"1578",21,0.8,26,657,0,1,0,0,0,0,0,0,0,7
"1579",21,0.8,27,698,0,1,0,0,0,0,0,0,0,8
"1580",21,0.8,28,684,0,1,0,0,0,0,0,0,0,9
"1581",21,0.8,29,812,1,1,1,1,1,0,0,0,0,0
"1582",21,0.8,30,637,1,1,0,1,0,1,1,0,1,0
"1583",21,0.8,31,626,1,1,0,1,0,0,0,0,2,0
"1584",21,0.8,32,542,1,1,0,1,0,0,0,0,3,0
"1585",21,0.8,33,538,1,1,0,1,0,0,0,0,4,0
"1586",21,0.8,34,517,1,1,0,1,0,0,0,0,5,0
"1587",21,0.8,35,483,1,1,0,1,0,0,0,0,6,0
"1588",21,0.8,36,500,1,1,0,1,0,0,0,0,7,0
"1589",21,0.8,37,779,0,1,1,0,1,0,0,0,0,0
"1590",21,0.8,38,934,0,1,0,0,0,1,1,0,0,1
"1591",21,0.8,39,747,1,1,1,1,1,0,0,0,0,0
"1592",21,0.8,40,908,1,1,0,1,0,1,1,0,1,0
"1593",21,0.8,41,604,1,1,0,1,0,0,0,0,2,0
"1594",21,0.8,42,543,1,1,0,1,0,0,0,0,3,0
"1595",21,0.8,43,544,1,1,0,1,0,0,0,0,4,0
"1596",21,0.8,44,648,1,1,0,1,0,0,0,0,5,0
"1597",21,0.8,45,549,1,1,0,1,0,0,0,0,6,0
"1598",21,0.8,46,773,0,1,1,0,1,0,0,0,0,0
"1599",21,0.8,47,743,0,1,0,0,0,1,1,0,0,1
"1600",21,0.8,48,695,0,1,0,0,0,0,0,0,0,2
"1601",21,0.8,49,680,0,1,0,0,0,0,0,0,0,3
"1602",21,0.8,50,742,0,1,0,0,0,0,0,0,0,4
"1603",21,0.8,51,836,1,1,1,1,1,0,0,0,0,0
"1604",21,0.8,52,664,1,1,0,1,0,1,1,0,1,0
"1605",21,0.8,53,634,1,1,0,1,0,0,0,0,2,0
"1606",21,0.8,54,543,1,1,0,1,0,0,0,0,3,0
"1607",21,0.8,55,563,1,1,0,1,0,0,0,0,4,0
"1608",21,0.8,56,530,1,1,0,1,0,0,0,0,5,0
"1609",21,0.8,57,530,1,1,0,1,0,0,0,0,6,0
"1610",21,0.8,58,585,1,1,0,1,0,0,0,0,7,0
"1611",21,0.8,59,493,1,1,0,1,0,0,0,0,8,0
"1612",21,0.8,60,515,1,1,0,1,0,0,0,0,9,0
"1613",21,0.8,61,523,1,1,0,1,0,0,0,0,10,0
"1614",21,0.8,62,524,1,1,0,1,0,0,0,0,11,0
"1615",21,0.8,63,599,1,1,0,1,0,0,0,0,12,0
"1616",21,0.8,64,594,1,1,0,1,0,0,0,0,13,0
"1617",21,0.8,65,526,1,1,0,1,0,0,0,0,14,0
"1618",21,0.8,66,596,1,1,0,1,0,0,0,0,15,0
"1619",21,0.8,67,693,1,1,0,1,0,0,0,0,16,0
"1620",21,0.8,68,640,1,1,0,1,0,0,0,0,17,0
"1621",21,0.8,69,821,0,1,1,0,1,0,0,0,0,0
"1622",21,0.8,70,715,0,1,0,0,0,1,1,0,0,1
"1623",21,0.8,71,641,0,1,0,0,0,0,0,0,0,2
"1624",21,0.8,72,639,0,1,0,0,0,0,0,0,0,3
"1625",21,0.8,73,654,0,1,0,0,0,0,0,0,0,4
"1626",21,0.8,74,632,0,1,0,0,0,0,0,0,0,5
"1627",21,0.8,75,624,0,1,0,0,0,0,0,0,0,6
"1628",21,0.8,76,615,0,1,0,0,0,0,0,0,0,7
"1629",21,0.8,77,604,0,0,1,1,0,0,0,0,0,0
"1630",21,0.8,78,1057,1,1,0,1,1,0,1,1,1,0
"1631",21,0.8,79,644,1,1,0,1,0,1,0,0,2,0
"1632",21,0.8,80,536,1,1,0,1,0,0,0,0,3,0
"1633",21,0.8,81,550,1,1,0,1,0,0,0,0,4,0
"1634",21,0.8,82,504,1,1,0,1,0,0,0,0,5,0
"1635",21,0.8,83,509,1,1,0,1,0,0,0,0,6,0
"1636",21,0.8,84,527,1,1,0,1,0,0,0,0,7,0
"1637",21,0.8,85,508,1,1,0,1,0,0,0,0,8,0
"1638",21,0.8,86,527,1,1,0,1,0,0,0,0,9,0
"1639",21,0.8,87,563,1,1,0,1,0,0,0,0,10,0
"1640",21,0.8,88,560,1,1,0,1,0,0,0,0,11,0
"1641",21,0.8,89,552,1,0,1,0,0,0,0,0,0,0
"1642",21,0.8,90,1896,0,1,0,0,1,0,1,1,0,1
"1643",22,0.5,2,744,1,1,1,1,1,1,0,0,0,0
"1644",22,0.5,3,734,0,1,1,0,1,1,1,0,0,0
